item_id,name,category,subcategory,width_cm,depth_cm,height_cm,mass_kg,temp_requirement,lot_number,current_location,orientation_allowed,hazardous_class,tags_id,priority,expiry_date,maximum_uses,current_uses,usage_remaining,usage_frequency,preferred_zone,status
000668,Books_005,Entertainment_and_Leisure_Items,Books,32.0,78.1,43.1,9.07,AMBIENT,LOT2025-574,,True,NONE,"[""BAR630205"", ""RFID57486""]",46,N/A,,0,,0.31,Crew_Quarters,ACTIVE
000669,Books_006,Entertainment_and_Leisure_Items,Books,49.9,67.9,11.9,10.89,AMBIENT,LOT2026-142,,True,NONE,"[""BAR734960"", ""RFID47602""]",46,N/A,,0,,0.08,Crew_Quarters,ACTIVE
000670,Books_007,Entertainment_and_Leisure_Items,Books,20.4,44.6,53.5,4.2,AMBIENT,LOT2024-171,,False,NONE,"[""BAR226656"", ""RFID82689""]",31,N/A,,0,,0.25,Crew_Quarters,ACTIVE
000671,Books_008,Entertainment_and_Leisure_Items,Books,68.4,11.7,14.2,1.74,AMBIENT,LOT2025-926,,True,NONE,"[""BAR542875"", ""RFID62732""]",52,N/A,,0,,0.14,Crew_Quarters,ACTIVE
000672,Books_009,Entertainment_and_Leisure_Items,Books,67.7,33.6,38.5,2.42,AMBIENT,LOT2025-973,,True,NONE,"[""BAR570700""]",22,N/A,,0,,0.38,Crew_Quarters,ACTIVE
000673,Books_010,Entertainment_and_Leisure_Items,Books,59.0,61.3,44.8,11.91,AMBIENT,LOT2024-608,,True,NONE,"[""BAR721856"", ""RFID95118""]",52,N/A,,0,,0.17,Crew_Quarters,ACTIVE
000674,Books_011,Entertainment_and_Leisure_Items,Books,29.6,64.1,17.8,10.02,AMBIENT,LOT2026-594,,True,NONE,"[""BAR632915""]",23,N/A,,0,,0.17,Crew_Quarters,ACTIVE
000675,Books_012,Entertainment_and_Leisure_Items,Books,20.0,67.0,45.4,19.79,AMBIENT,LOT2025-589,,True,NONE,"[""BAR745374"", ""RFID55527"", ""QR2942""]",33,N/A,,0,,0.16,Crew_Quarters,ACTIVE
000676,Books_013,Entertainment_and_Leisure_Items,Books,21.9,75.7,19.3,12.24,WARM,LOT2026-286,,False,NONE,"[""BAR247852"", ""RFID82373""]",26,N/A,,0,,0.38,Crew_Quarters,ACTIVE
000677,Books_014,Entertainment_and_Leisure_Items,Books,77.2,47.8,48.9,0.43,AMBIENT,LOT2025-965,,True,NONE,"[""BAR698910"", ""RFID68304""]",21,N/A,,0,,0.42,Crew_Quarters,ACTIVE
000678,Books_015,Entertainment_and_Leisure_Items,Books,59.4,69.1,29.4,8.82,AMBIENT,LOT2024-286,,True,NONE,"[""BAR867173"", ""RFID56362""]",36,N/A,,0,,0.38,Crew_Quarters,ACTIVE
000679,Books_016,Entertainment_and_Leisure_Items,Books,21.0,33.5,29.9,14.79,AMBIENT,LOT2025-914,,False,NONE,"[""BAR140220"", ""RFID78327""]",24,N/A,,0,,0.42,Crew_Quarters,ACTIVE
000680,Books_017,Entertainment_and_Leisure_Items,Books,12.5,54.4,5.4,3.0,AMBIENT,LOT2024-690,,True,NONE,"[""BAR305183"", ""RFID29848""]",44,N/A,,0,,0.11,Crew_Quarters,ACTIVE
000681,Books_018,Entertainment_and_Leisure_Items,Books,54.4,16.2,33.4,14.55,COLD,LOT2024-503,,True,NONE,"[""BAR684829"", ""RFID33345"", ""QR5310""]",33,N/A,,0,,0.31,Crew_Quarters,ACTIVE
000682,Books_019,Entertainment_and_Leisure_Items,Books,34.4,47.1,57.5,17.59,AMBIENT,LOT2026-497,,True,NONE,"[""BAR614034"", ""RFID61407""]",34,N/A,,0,,0.28,Crew_Quarters,ACTIVE
000683,Books_020,Entertainment_and_Leisure_Items,Books,77.4,72.8,47.0,8.57,AMBIENT,LOT2026-436,,True,NONE,"[""BAR221445"", ""RFID51799""]",48,N/A,,0,,0.19,Crew_Quarters,ACTIVE
000684,Books_021,Entertainment_and_Leisure_Items,Books,71.8,68.8,52.5,12.14,COLD,LOT2025-520,,True,NONE,"[""BAR325555""]",35,N/A,,0,,0.05,Crew_Quarters,IN_USE
000685,Books_022,Entertainment_and_Leisure_Items,Books,32.2,37.4,29.3,8.15,AMBIENT,LOT2026-225,,True,NONE,"[""BAR456349"", ""RFID15980""]",23,N/A,,0,,0.22,Crew_Quarters,ACTIVE
000686,Books_023,Entertainment_and_Leisure_Items,Books,24.4,53.8,57.1,12.38,AMBIENT,LOT2026-021,,True,NONE,"[""BAR857311"", ""RFID59700"", ""QR6460""]",41,N/A,,0,,0.46,Crew_Quarters,IN_USE
000687,Books_024,Entertainment_and_Leisure_Items,Books,55.8,46.3,24.9,4.21,AMBIENT,LOT2025-881,,True,NONE,"[""BAR852689"", ""RFID31155""]",30,N/A,,0,,0.18,Crew_Quarters,ACTIVE
000688,Books_025,Entertainment_and_Leisure_Items,Books,75.8,12.5,6.1,18.82,AMBIENT,LOT2025-044,,True,NONE,"[""BAR264569"", ""RFID13177"", ""QR5051""]",26,N/A,,0,,0.04,Crew_Quarters,IN_USE
000689,Books_026,Entertainment_and_Leisure_Items,Books,36.4,38.1,50.0,17.57,AMBIENT,LOT2026-740,,True,NONE,"[""BAR837661"", ""RFID64444"", ""QR9875""]",25,N/A,,0,,0.31,Crew_Quarters,ACTIVE
000690,Books_027,Entertainment_and_Leisure_Items,Books,65.5,23.6,38.3,6.45,AMBIENT,LOT2026-024,,True,NONE,"[""BAR416831"", ""RFID36563"", ""QR8723""]",40,N/A,,0,,0.2,Crew_Quarters,ACTIVE
000691,Books_028,Entertainment_and_Leisure_Items,Books,38.4,29.5,20.6,14.15,AMBIENT,LOT2024-509,,True,NONE,"[""BAR862899"", ""RFID58855""]",52,N/A,,0,,0.36,Crew_Quarters,ACTIVE
000692,Books_029,Entertainment_and_Leisure_Items,Books,11.7,64.0,29.6,9.69,AMBIENT,LOT2025-148,,True,NONE,"[""BAR949011"", ""RFID20962"", ""QR3773""]",26,N/A,,0,,0.12,Crew_Quarters,DISPOSED
000693,Books_030,Entertainment_and_Leisure_Items,Books,15.9,38.2,51.1,10.61,AMBIENT,LOT2024-786,,True,NONE,"[""BAR617386"", ""RFID50823""]",56,N/A,,0,,0.42,Crew_Quarters,ACTIVE
000694,Books_031,Entertainment_and_Leisure_Items,Books,51.9,71.0,19.7,4.42,AMBIENT,LOT2026-512,,False,NONE,"[""BAR428221"", ""QR8559""]",55,N/A,,0,,0.36,Crew_Quarters,ACTIVE
000695,Books_032,Entertainment_and_Leisure_Items,Books,79.5,15.7,10.8,14.08,AMBIENT,LOT2024-166,,True,NONE,"[""BAR645195"", ""RFID31783"", ""QR2862""]",44,N/A,,0,,0.04,Crew_Quarters,ACTIVE
000696,Books_033,Entertainment_and_Leisure_Items,Books,66.2,44.1,46.2,11.08,COLD,LOT2024-446,,True,NONE,"[""BAR408515"", ""RFID98694"", ""QR6281""]",45,N/A,,0,,0.32,Crew_Quarters,ACTIVE
000697,Books_034,Entertainment_and_Leisure_Items,Books,19.9,46.6,16.2,12.4,AMBIENT,LOT2025-484,,True,NONE,"[""BAR585365"", ""RFID53276""]",43,N/A,,0,,0.37,Crew_Quarters,SCHEDULED
000698,Books_035,Entertainment_and_Leisure_Items,Books,46.7,68.1,5.5,8.5,AMBIENT,LOT2024-320,,True,NONE,"[""BAR835538"", ""RFID22300""]",29,N/A,,0,,0.18,Crew_Quarters,ACTIVE
000699,Books_036,Entertainment_and_Leisure_Items,Books,21.0,34.5,35.8,4.75,COLD,LOT2024-282,,True,NONE,"[""BAR397992""]",60,N/A,,0,,0.3,Crew_Quarters,ACTIVE
000700,Books_037,Entertainment_and_Leisure_Items,Books,38.2,27.8,34.8,13.29,AMBIENT,LOT2024-749,,True,NONE,"[""BAR326955"", ""RFID44463""]",24,N/A,,0,,0.08,Crew_Quarters,ACTIVE
000701,Books_038,Entertainment_and_Leisure_Items,Books,36.8,50.3,51.9,12.21,AMBIENT,LOT2025-215,,True,NONE,"[""BAR276264"", ""RFID40386""]",59,N/A,,0,,0.06,Crew_Quarters,PLANNED
000702,Books_039,Entertainment_and_Leisure_Items,Books,21.5,71.2,22.8,17.95,AMBIENT,LOT2025-436,,True,NONE,"[""BAR797137"", ""RFID49656""]",23,N/A,,0,,0.08,Crew_Quarters,ACTIVE
000703,Books_040,Entertainment_and_Leisure_Items,Books,37.0,43.2,22.1,10.58,AMBIENT,LOT2026-863,,True,NONE,"[""BAR324289""]",53,N/A,,0,,0.42,Crew_Quarters,IN_USE
000704,Books_041,Entertainment_and_Leisure_Items,Books,49.2,44.3,48.4,13.8,AMBIENT,LOT2026-357,,True,NONE,"[""BAR286659"", ""RFID57931""]",55,N/A,,0,,0.39,Crew_Quarters,ACTIVE
000705,Books_042,Entertainment_and_Leisure_Items,Books,53.2,71.3,55.6,4.06,AMBIENT,LOT2026-011,,False,NONE,"[""BAR305349"", ""RFID78944"", ""QR6085""]",43,N/A,,0,,0.18,Crew_Quarters,WASTE_DEPLETED
000706,Books_043,Entertainment_and_Leisure_Items,Books,45.2,10.9,20.0,13.05,AMBIENT,LOT2026-722,,False,NONE,"[""BAR365329"", ""RFID17500""]",50,N/A,,0,,0.42,Crew_Quarters,SCHEDULED
000707,Books_044,Entertainment_and_Leisure_Items,Books,79.8,54.3,32.0,9.63,AMBIENT,LOT2024-379,,True,NONE,"[""BAR130237"", ""RFID30079""]",54,N/A,,0,,0.1,Crew_Quarters,SCHEDULED
000708,Books_045,Entertainment_and_Leisure_Items,Books,68.4,18.4,29.4,14.3,AMBIENT,LOT2026-285,,False,NONE,"[""BAR993990"", ""RFID90478""]",40,N/A,,0,,0.18,Crew_Quarters,ACTIVE
000709,Books_046,Entertainment_and_Leisure_Items,Books,72.8,21.8,59.2,14.53,AMBIENT,LOT2026-413,,True,NONE,"[""BAR536604""]",43,N/A,,0,,0.05,Crew_Quarters,PLANNED
000710,Books_047,Entertainment_and_Leisure_Items,Books,61.0,15.9,29.4,5.73,AMBIENT,LOT2025-178,,True,NONE,"[""BAR766160"", ""RFID10422""]",32,N/A,,0,,0.29,Crew_Quarters,ACTIVE
000711,Books_048,Entertainment_and_Leisure_Items,Books,68.5,16.0,56.2,2.04,AMBIENT,LOT2024-191,,True,NONE,"[""BAR432924"", ""RFID12635""]",25,N/A,,0,,0.4,Crew_Quarters,ACTIVE
000712,Books_049,Entertainment_and_Leisure_Items,Books,15.7,60.7,18.6,16.79,AMBIENT,LOT2026-136,,True,NONE,"[""BAR425569"", ""RFID47627"", ""QR3300""]",32,N/A,,0,,0.29,Crew_Quarters,ACTIVE
000713,Books_050,Entertainment_and_Leisure_Items,Books,29.1,23.9,58.9,5.41,AMBIENT,LOT2025-364,,True,NONE,"[""BAR706806"", ""RFID94125""]",48,N/A,,0,,0.42,Crew_Quarters,ACTIVE
000714,Books_051,Entertainment_and_Leisure_Items,Books,76.5,51.0,13.6,11.5,AMBIENT,LOT2026-816,,True,NONE,"[""BAR402712"", ""RFID76029""]",47,N/A,,0,,0.38,Crew_Quarters,ACTIVE
000715,Books_052,Entertainment_and_Leisure_Items,Books,24.8,25.3,19.3,18.46,AMBIENT,LOT2024-487,,True,NONE,"[""BAR246606"", ""RFID52335""]",53,N/A,,0,,0.2,Crew_Quarters,ACTIVE
000716,Books_053,Entertainment_and_Leisure_Items,Books,59.1,54.1,52.8,0.46,AMBIENT,LOT2025-664,,True,NONE,"[""BAR205075"", ""RFID56924""]",46,N/A,,0,,0.24,Crew_Quarters,ACTIVE
000717,Books_054,Entertainment_and_Leisure_Items,Books,66.6,42.0,36.7,8.87,AMBIENT,LOT2024-259,,False,NONE,"[""BAR858510"", ""RFID54286""]",45,N/A,,0,,0.21,Crew_Quarters,ACTIVE
000718,Books_055,Entertainment_and_Leisure_Items,Books,26.4,75.4,56.0,2.42,AMBIENT,LOT2026-411,,False,NONE,"[""BAR721885"", ""RFID77135"", ""QR5924""]",47,N/A,,0,,0.45,Crew_Quarters,LOST
000719,Books_056,Entertainment_and_Leisure_Items,Books,23.9,78.1,46.4,2.86,AMBIENT,LOT2024-994,,True,NONE,"[""BAR194789"", ""RFID28541""]",41,N/A,,0,,0.24,Crew_Quarters,ACTIVE
000720,Books_057,Entertainment_and_Leisure_Items,Books,20.3,71.8,21.6,1.88,AMBIENT,LOT2025-093,,True,NONE,"[""BAR859309"", ""RFID99746""]",35,N/A,,0,,0.39,Crew_Quarters,ACTIVE
000721,Books_058,Entertainment_and_Leisure_Items,Books,17.0,48.5,26.7,4.49,AMBIENT,LOT2025-724,,True,NONE,"[""BAR354533"", ""RFID22559""]",50,N/A,,0,,0.17,Crew_Quarters,WASTE
000722,Books_059,Entertainment_and_Leisure_Items,Books,32.9,29.8,42.1,17.49,AMBIENT,LOT2024-356,,True,NONE,"[""BAR612029"", ""RFID86864"", ""QR3918""]",58,N/A,,0,,0.39,Crew_Quarters,ACTIVE
000723,Books_060,Entertainment_and_Leisure_Items,Books,67.6,52.7,46.3,18.32,AMBIENT,LOT2024-046,,True,NONE,"[""BAR321493"", ""RFID22170""]",34,N/A,,0,,0.33,Crew_Quarters,ACTIVE
000724,Books_061,Entertainment_and_Leisure_Items,Books,37.1,67.5,6.9,19.18,AMBIENT,LOT2025-699,,True,NONE,"[""BAR642479""]",46,N/A,,0,,0.06,Crew_Quarters,ACTIVE
000725,Books_062,Entertainment_and_Leisure_Items,Books,70.4,66.2,5.7,6.58,AMBIENT,LOT2026-466,,True,NONE,"[""BAR112151"", ""RFID97843""]",56,N/A,,0,,0.39,Crew_Quarters,ACTIVE
000726,Books_063,Entertainment_and_Leisure_Items,Books,54.4,52.3,49.1,9.17,AMBIENT,LOT2026-344,,True,NONE,"[""BAR985174"", ""RFID57823"", ""QR3930""]",43,N/A,,0,,0.49,Crew_Quarters,ACTIVE
000727,Books_064,Entertainment_and_Leisure_Items,Books,57.2,20.5,23.5,18.7,AMBIENT,LOT2026-833,,False,NONE,"[""BAR744371"", ""RFID69636""]",57,N/A,,0,,0.24,Crew_Quarters,ACTIVE
000728,Books_065,Entertainment_and_Leisure_Items,Books,42.2,13.5,38.0,7.58,AMBIENT,LOT2025-786,,True,NONE,"[""BAR958961"", ""RFID45027"", ""QR6847""]",47,N/A,,0,,0.22,Crew_Quarters,ACTIVE
000729,Books_066,Entertainment_and_Leisure_Items,Books,12.5,17.8,45.3,10.77,AMBIENT,LOT2024-548,,False,NONE,"[""BAR199166"", ""RFID28958""]",45,N/A,,0,,0.23,Crew_Quarters,ACTIVE
000730,Books_067,Entertainment_and_Leisure_Items,Books,58.2,27.1,50.4,16.75,AMBIENT,LOT2024-079,,True,NONE,"[""BAR442452"", ""RFID29234""]",53,N/A,,0,,0.37,Crew_Quarters,PLANNED
000731,Books_068,Entertainment_and_Leisure_Items,Books,45.9,60.8,23.6,12.84,AMBIENT,LOT2024-189,,False,NONE,"[""BAR883041"", ""RFID95576""]",39,N/A,,0,,0.06,Crew_Quarters,WASTE_DEPLETED
000732,Books_069,Entertainment_and_Leisure_Items,Books,65.6,50.0,59.7,12.43,AMBIENT,LOT2024-711,,True,NONE,"[""BAR937764"", ""RFID85148""]",54,N/A,,0,,0.39,Crew_Quarters,ACTIVE
000733,Books_070,Entertainment_and_Leisure_Items,Books,64.5,29.4,41.9,12.21,AMBIENT,LOT2025-006,,True,NONE,"[""BAR526962"", ""RFID64306""]",31,N/A,,0,,0.15,Crew_Quarters,ACTIVE
000734,Books_071,Entertainment_and_Leisure_Items,Books,54.4,16.8,17.4,14.27,AMBIENT,LOT2025-746,,True,NONE,"[""BAR846621"", ""RFID70377""]",34,N/A,,0,,0.32,Crew_Quarters,ACTIVE
000735,Books_072,Entertainment_and_Leisure_Items,Books,75.1,10.9,23.7,7.12,AMBIENT,LOT2026-511,,False,NONE,"[""BAR320869"", ""RFID32283""]",48,N/A,,0,,0.14,Crew_Quarters,ACTIVE
000736,Books_073,Entertainment_and_Leisure_Items,Books,77.7,54.2,35.9,7.1,AMBIENT,LOT2026-379,,True,NONE,"[""BAR418801"", ""RFID51331""]",33,N/A,,0,,0.24,Crew_Quarters,ACTIVE
000737,Books_074,Entertainment_and_Leisure_Items,Books,53.7,49.5,27.8,15.37,AMBIENT,LOT2025-241,,False,NONE,"[""BAR493514"", ""QR3023""]",38,N/A,,0,,0.07,Crew_Quarters,ACTIVE
000738,Movies_Music_Devices_001,Entertainment_and_Leisure_Items,Movies_Music_Devices,30.3,70.5,47.2,19.69,AMBIENT,LOT2025-770,,True,NONE,"[""BAR328330"", ""RFID88544"", ""QR6950""]",45,N/A,,0,,0.32,Crew_Quarters,ACTIVE
000739,Movies_Music_Devices_002,Entertainment_and_Leisure_Items,Movies_Music_Devices,54.3,54.5,32.6,10.79,AMBIENT,LOT2025-775,,True,NONE,"[""BAR586449"", ""RFID68911"", ""QR3910""]",34,N/A,,0,,0.21,Crew_Quarters,ACTIVE
000740,Movies_Music_Devices_003,Entertainment_and_Leisure_Items,Movies_Music_Devices,63.4,55.9,42.6,2.24,AMBIENT,LOT2025-421,,True,NONE,"[""BAR298049"", ""RFID91117"", ""QR9247""]",57,N/A,,0,,0.5,Crew_Quarters,ACTIVE
000741,Movies_Music_Devices_004,Entertainment_and_Leisure_Items,Movies_Music_Devices,76.2,32.8,18.7,11.52,AMBIENT,LOT2025-024,,False,NONE,"[""BAR879055"", ""RFID95736""]",50,N/A,,0,,0.27,Crew_Quarters,ACTIVE
000742,Movies_Music_Devices_005,Entertainment_and_Leisure_Items,Movies_Music_Devices,42.0,60.6,18.2,9.6,AMBIENT,LOT2025-067,,True,NONE,"[""BAR132390"", ""RFID70447""]",32,N/A,,0,,0.35,Crew_Quarters,ACTIVE
000743,Movies_Music_Devices_006,Entertainment_and_Leisure_Items,Movies_Music_Devices,22.4,42.3,40.3,16.13,AMBIENT,LOT2024-251,,True,NONE,"[""BAR584664"", ""RFID19154"", ""QR1529""]",41,N/A,,0,,0.35,Crew_Quarters,ACTIVE
000744,Movies_Music_Devices_007,Entertainment_and_Leisure_Items,Movies_Music_Devices,42.9,37.0,48.1,19.16,AMBIENT,LOT2026-663,,True,NONE,"[""BAR660118"", ""RFID67477""]",54,N/A,,0,,0.37,Crew_Quarters,ACTIVE
000745,Movies_Music_Devices_008,Entertainment_and_Leisure_Items,Movies_Music_Devices,67.6,63.8,25.0,14.42,AMBIENT,LOT2025-439,,True,NONE,"[""BAR925673"", ""RFID29134""]",52,N/A,,0,,0.38,Crew_Quarters,ACTIVE
000746,Movies_Music_Devices_009,Entertainment_and_Leisure_Items,Movies_Music_Devices,60.5,35.7,41.1,3.1,AMBIENT,LOT2024-271,,True,NONE,"[""BAR201843"", ""RFID19708""]",35,N/A,,0,,0.36,Crew_Quarters,IN_USE
000747,Movies_Music_Devices_010,Entertainment_and_Leisure_Items,Movies_Music_Devices,34.0,58.2,23.2,9.17,AMBIENT,LOT2026-037,,True,NONE,"[""BAR898304"", ""RFID78390"", ""QR4621""]",36,N/A,,0,,0.44,Crew_Quarters,ACTIVE
000748,Movies_Music_Devices_011,Entertainment_and_Leisure_Items,Movies_Music_Devices,31.5,60.1,36.2,6.3,AMBIENT,LOT2024-762,,True,NONE,"[""BAR944311"", ""RFID29205""]",48,N/A,,0,,0.43,Crew_Quarters,ACTIVE
000749,Movies_Music_Devices_012,Entertainment_and_Leisure_Items,Movies_Music_Devices,69.6,50.8,13.2,0.54,AMBIENT,LOT2026-892,,True,NONE,"[""BAR641922"", ""RFID91062""]",43,N/A,,0,,0.49,Crew_Quarters,ACTIVE
000750,Movies_Music_Devices_013,Entertainment_and_Leisure_Items,Movies_Music_Devices,45.1,46.6,25.8,18.54,AMBIENT,LOT2025-180,,True,NONE,"[""BAR607509"", ""QR2060""]",30,N/A,,0,,0.18,Crew_Quarters,ACTIVE
000751,Movies_Music_Devices_014,Entertainment_and_Leisure_Items,Movies_Music_Devices,29.5,64.5,48.4,13.1,AMBIENT,LOT2026-935,,True,NONE,"[""BAR769658""]",42,N/A,,0,,0.43,Crew_Quarters,IN_USE
000752,Movies_Music_Devices_015,Entertainment_and_Leisure_Items,Movies_Music_Devices,26.0,24.2,41.5,8.15,N/A,LOT2026-069,,True,NONE,"[""BAR384660"", ""RFID80091""]",26,N/A,,0,,0.28,Crew_Quarters,ACTIVE
000753,Movies_Music_Devices_016,Entertainment_and_Leisure_Items,Movies_Music_Devices,41.3,46.6,18.5,16.01,AMBIENT,LOT2026-879,,True,NONE,"[""BAR356992"", ""RFID69777"", ""QR5354""]",31,N/A,,0,,0.28,Crew_Quarters,ACTIVE
000754,Movies_Music_Devices_017,Entertainment_and_Leisure_Items,Movies_Music_Devices,68.1,14.5,54.7,10.59,AMBIENT,LOT2024-600,,True,NONE,"[""BAR898679"", ""RFID70852"", ""QR1836""]",23,N/A,,0,,0.17,Crew_Quarters,ACTIVE
000755,Movies_Music_Devices_018,Entertainment_and_Leisure_Items,Movies_Music_Devices,18.1,15.8,15.9,10.98,AMBIENT,LOT2025-583,,True,NONE,"[""BAR110068"", ""RFID24617""]",33,N/A,,0,,0.23,Crew_Quarters,ACTIVE
000756,Movies_Music_Devices_019,Entertainment_and_Leisure_Items,Movies_Music_Devices,54.4,62.9,59.6,5.26,AMBIENT,LOT2025-647,,False,NONE,"[""BAR285107"", ""RFID73344""]",46,N/A,,0,,0.48,Crew_Quarters,ACTIVE
000757,Movies_Music_Devices_020,Entertainment_and_Leisure_Items,Movies_Music_Devices,27.4,29.3,35.9,6.38,AMBIENT,LOT2024-500,,True,NONE,"[""BAR106833"", ""RFID76787""]",48,N/A,,0,,0.1,Crew_Quarters,ACTIVE
000758,Movies_Music_Devices_021,Entertainment_and_Leisure_Items,Movies_Music_Devices,31.3,74.8,29.4,12.87,AMBIENT,LOT2024-798,,True,NONE,"[""BAR213992"", ""RFID37946""]",54,N/A,,0,,0.17,Crew_Quarters,IN_USE
000759,Movies_Music_Devices_022,Entertainment_and_Leisure_Items,Movies_Music_Devices,57.9,74.9,16.6,13.54,AMBIENT,LOT2025-805,,False,NONE,"[""BAR280121""]",40,N/A,,0,,0.1,Crew_Quarters,LOST
000760,Movies_Music_Devices_023,Entertainment_and_Leisure_Items,Movies_Music_Devices,55.7,65.2,47.9,5.61,AMBIENT,LOT2025-380,,True,NONE,"[""BAR252029"", ""RFID56390""]",36,N/A,,0,,0.17,Crew_Quarters,ACTIVE
000761,Movies_Music_Devices_024,Entertainment_and_Leisure_Items,Movies_Music_Devices,63.4,10.4,56.7,1.39,AMBIENT,LOT2024-999,,True,NONE,"[""BAR579083"", ""RFID12553""]",46,N/A,,0,,0.12,Crew_Quarters,ACTIVE
000762,Movies_Music_Devices_025,Entertainment_and_Leisure_Items,Movies_Music_Devices,68.3,11.7,28.5,7.83,AMBIENT,LOT2024-817,,True,NONE,"[""BAR325422"", ""RFID67685""]",55,N/A,,0,,0.07,Crew_Quarters,ACTIVE
000763,Movies_Music_Devices_026,Entertainment_and_Leisure_Items,Movies_Music_Devices,43.6,60.5,30.8,19.43,AMBIENT,LOT2025-705,,True,NONE,"[""BAR840807"", ""RFID46718""]",22,N/A,,0,,0.3,Crew_Quarters,ACTIVE
000764,Movies_Music_Devices_027,Entertainment_and_Leisure_Items,Movies_Music_Devices,34.0,47.7,29.1,5.9,AMBIENT,LOT2026-076,,True,NONE,"[""BAR440310""]",50,N/A,,0,,0.42,Crew_Quarters,SCHEDULED
000765,Movies_Music_Devices_028,Entertainment_and_Leisure_Items,Movies_Music_Devices,50.2,49.3,29.1,6.76,AMBIENT,LOT2025-571,,False,NONE,"[""BAR656822""]",54,N/A,,0,,0.09,Crew_Quarters,IN_USE
000766,Movies_Music_Devices_029,Entertainment_and_Leisure_Items,Movies_Music_Devices,58.9,61.7,57.6,7.42,AMBIENT,LOT2024-189,,True,NONE,"[""BAR436873"", ""RFID70398""]",48,N/A,,0,,0.12,Crew_Quarters,BROKEN
000767,Movies_Music_Devices_030,Entertainment_and_Leisure_Items,Movies_Music_Devices,52.3,75.3,12.7,12.95,AMBIENT,LOT2025-818,,False,NONE,"[""BAR150364"", ""QR9392""]",47,N/A,,0,,0.2,Crew_Quarters,ACTIVE
000768,Movies_Music_Devices_031,Entertainment_and_Leisure_Items,Movies_Music_Devices,77.2,71.1,23.0,10.91,AMBIENT,LOT2026-069,,True,NONE,"[""BAR870109"", ""RFID22077""]",38,N/A,,0,,0.39,Crew_Quarters,ACTIVE
000769,Movies_Music_Devices_032,Entertainment_and_Leisure_Items,Movies_Music_Devices,69.2,16.1,55.7,12.32,AMBIENT,LOT2026-442,,True,NONE,"[""BAR957479"", ""RFID69151""]",32,N/A,,0,,0.5,Crew_Quarters,ACTIVE
000770,Movies_Music_Devices_033,Entertainment_and_Leisure_Items,Movies_Music_Devices,22.7,50.3,30.0,15.69,AMBIENT,LOT2025-589,,False,NONE,"[""BAR408086"", ""RFID61111"", ""QR4690""]",47,N/A,,0,,0.17,Crew_Quarters,ACTIVE
000771,Movies_Music_Devices_034,Entertainment_and_Leisure_Items,Movies_Music_Devices,50.9,63.7,34.3,13.18,AMBIENT,LOT2026-948,,True,NONE,"[""BAR471872""]",32,N/A,,0,,0.3,Crew_Quarters,ACTIVE
000772,Movies_Music_Devices_035,Entertainment_and_Leisure_Items,Movies_Music_Devices,31.6,17.1,34.3,18.91,AMBIENT,LOT2026-357,,True,NONE,"[""BAR172631"", ""RFID51331""]",22,N/A,,0,,0.34,Crew_Quarters,ACTIVE
000773,Movies_Music_Devices_036,Entertainment_and_Leisure_Items,Movies_Music_Devices,79.4,26.3,55.6,15.52,AMBIENT,LOT2025-127,,True,NONE,"[""BAR974677"", ""QR4417""]",21,N/A,,0,,0.2,Crew_Quarters,ACTIVE
000774,Movies_Music_Devices_037,Entertainment_and_Leisure_Items,Movies_Music_Devices,24.4,36.6,49.8,2.13,AMBIENT,LOT2026-742,,False,NONE,"[""BAR641585"", ""RFID37477"", ""QR9013""]",31,N/A,,0,,0.38,Crew_Quarters,ACTIVE
000775,Movies_Music_Devices_038,Entertainment_and_Leisure_Items,Movies_Music_Devices,39.1,24.7,10.0,10.29,AMBIENT,LOT2024-968,,True,NONE,"[""BAR579150"", ""RFID59811""]",50,N/A,,0,,0.21,Crew_Quarters,SCHEDULED
000776,Movies_Music_Devices_039,Entertainment_and_Leisure_Items,Movies_Music_Devices,76.2,68.6,28.9,17.0,AMBIENT,LOT2026-087,,True,NONE,"[""BAR782028"", ""RFID61076""]",39,N/A,,0,,0.03,Crew_Quarters,LOST
000777,Movies_Music_Devices_040,Entertainment_and_Leisure_Items,Movies_Music_Devices,72.8,13.2,51.6,3.79,AMBIENT,LOT2024-144,,True,NONE,"[""BAR828833"", ""RFID15110"", ""QR4437""]",20,N/A,,0,,0.44,Crew_Quarters,ACTIVE
000778,Movies_Music_Devices_041,Entertainment_and_Leisure_Items,Movies_Music_Devices,39.0,21.0,14.5,18.74,AMBIENT,LOT2026-186,,True,NONE,"[""BAR482801"", ""QR3660""]",29,N/A,,0,,0.03,Crew_Quarters,ACTIVE
000779,Movies_Music_Devices_042,Entertainment_and_Leisure_Items,Movies_Music_Devices,36.1,68.9,39.2,0.86,AMBIENT,LOT2025-036,,True,NONE,"[""BAR870651""]",21,N/A,,0,,0.04,Crew_Quarters,ACTIVE
000780,Movies_Music_Devices_043,Entertainment_and_Leisure_Items,Movies_Music_Devices,46.8,21.1,5.8,17.97,AMBIENT,LOT2024-116,,True,NONE,"[""BAR598796"", ""RFID64404""]",25,N/A,,0,,0.28,Crew_Quarters,ACTIVE
000781,Movies_Music_Devices_044,Entertainment_and_Leisure_Items,Movies_Music_Devices,54.6,31.8,30.8,18.09,AMBIENT,LOT2026-375,,True,NONE,"[""BAR743416"", ""RFID22635""]",28,N/A,,0,,0.38,Crew_Quarters,SCHEDULED
